tweet_id,retweeters,timestamps,n_rts,user_id,followers,n_network_followers,link,n_followers,text,topic,natures
591923786972327936,"['1735127905', '1370913193', '278206459', '823329', '62843950', '392860200', '126895313', '489877267', '462599784', '757173062', '36552809', '121158213', '941371860', '17159484', '75093154', '1912522274', '245483404', '2380182483', '82639540', '410200441', '65803048', '24693631', '2816884906', '220728454', '356133748', '43552157', '376857119', '364735785', '2559274454', '294090697', '92994404', '308680610', '556761875', '196681973', '18258488', '517212934', '20363221', '2369276255', '2000931', '38469445', '121261104', '2390027448', '325370777', '353632185', '2926459862', '164020159', '150693786', '3088681460', '227630950', '77600271', '175698205', '74502549', '11389942', '2707428120', '76065880', '26813036', '58166233', '98448170', '348603902', '394938067', '612225118', '427517117', '2357299841', '560225844', '2242092808', '308550213', '574002918', '326272413', '61070650', '721577754', '1715382546', '2337427332', '21695887', '2834338133', '44634775', '442004095', '159661861', '1673022426', '257542089', '28959611', '310810753', '21713744', '2172585105', '497909696', '2462475173', '277936604', '2856556516', '525377354', '19197048', '2164934000', '2719929637', '2559947370', '826665218', '2344841399', '71014922', '170980135', '493279398', '29837375', '939179006', '1662158318', '396453192', '142684551', '252992936', '326142499', '2774246638', '431456590', '502433855', '373061916', '2746653515', '17517503', '108156783', '876966955', '394649183', '2341845740', '2437128590', '2475636138', '831764834', '2398500109', '354516772', '522476012', '606415534', '329083278', '2725816700', '267497357', '100457811', '336370847', '1389764760', '211776502', '520542949', '2856310349', '2312000391', '2785667455', '1152537608', '253708617', '1643423862', '1118526306', '739304330', '2453676953', '621608300', '582750559', '2873510311', '2705024838', '1161097922', '1486969231', '2245349617', '353058523', '845149440', '480380988', '19404372', '2578045875', '2588718286', '118391929', '33451842', '498109813', '2890531736', '2473280250', '1712662747', '25016807', '19298459', '1866439500', '198772262', '453099492', '431879008', '107341689', '401748075', '421722330', '2701667899', '2441932802', '2907762989', '2373394870', '41030066', '255419444', '454236505', '137064550', '449936336', '114901635', '498387863', '456445144', '24069275', '3026151224', '3002902589', '27998439', '744843847', '17666340', '550376102', '2441174737', '220289588', '417703123', '21694413', '57263991', '81305695', '101171814', '1101476665', '1184295056', '471757126', '2317314654', '550944269', '74570096', '250057361', '289360715', '62484389', '476331901', '32348818', '457685382', '146038305', '10392652', '717807233', '2994316297', '208675826', '775578427', '52324224', '70086150', '21922229', '1530239658', '52740328', '72749086', '35930585', '202991265', '103226951', '22775900', '109269843', '422059355', '39622746', '873693482', '226275433', '386213819', '2234202086', '1377703824', '58119524', '2991021936', '2401045609', '14356354', '61148245', '119948984', '1114166720', '991087752', '25785671', '2832923592', '198379255', '127502874', '74900897', '102253159', '240725822', '792682945', '367128805', '216393003', '2437238384', '348972352', '2372068160', '9222632', '138880723', '87631434', '1565699083', '1147491', '108134340', '280082481', '1466478318', '625736693', '45801635', '355335590', '438305805', '408362936', '67911062', '50376949', '781278259', '2897136909', '29347448', '536070455', '2190143597', '6200162', '3052971538', '21753283', '35554402', '199044689', '3110181982', '191532212', '756458108', '372776693', '406252588', '1070324706', '257510542', '220809428', '17662901', '66862485', '176374874', '1665262346', '275942684', '3201304066', '266442078', '46042596', '2583366222', '977936744', '594944036', '15241475', '2383288056', '900367008', '229278771', '285010871', '627564711', '1920158485', '16181771', '591401937', '2978197182', '121823040', '369762330', '74341188', '297015347', '512103359', '3121832591', '60361102', '51774041', '568533585', '189471696', '416902518', '55372074', '991250676', '2415194803', '2199526386', '51138796', '1248192228', '2856415259', '3014651791', '398111909', '1258365768', '409574311', '3002401250', '3028887161', '260461114', '258320791', '22327023', '26282046', '586829941', '2988603004', '176778155', '2826963560', '306255786', '27794267', '604705721', '2155986158', '390942650', '3027536315', '625378438', '191625659', '165713585', '2212926706', '27443744', '235501406', '1322998580', '297078835', '303565772', '3031692890', '50427352', '3140312390', '2816641987', '130468337', '264234073', '3018844283', '550399940', '2746830309', '837992858', '562664642', '1373261436', '257403533', '36289727', '2322329005', '109633836', '24746587', '105140075', '3192357274', '2548243027', '75413237', '408976911', '14132820', '30313177', '2432530716', '160945387', '103449590', '379590591', '2905280872', '1315579616', '2739680245', '1498442816', '158330825', '2806765688', '58767614', '192544759', '534374664', '115451949', '1611564049', '124235775', '139460805', '86295643', '165339190', '23469534', '1488877022', '135565930', '918424561', '2990654352', '23291483', '377508260', '114920056', '1460737242', '2458230972', '305398307', '2410063816', '69846303', '28311691', '1285623192', '37597644', '2375641625', '103525393', '500304038', '348386739', '52293536', '217095349', '29170877', '3094481966', '757510118', '175640109', '21412490', '164108798', '2218632233', '2244796540', '27769811', '1524336368', '862015376', '1271084389', '1278832316', '280926942', '175669925', '205831508', '2975961635', '3095487593', '3040336566', '218487446', '1308086382', '239661805', '130408712', '904970196', '1031351048', '30405011', '307120843', '2349333739', '1348920264', '971724390', '56580933', '60085197', '592468047', '349995512', '573892756', '178276329', '391052158', '867725665', '363910852', '42801084', '3168696559', '616278725', '1014480217', '1914859362', '2696523326', '2790172713', '34827328', '277772331', '84757150', '22567870', '561185976', '73836467', '549817983', '233857829', '3107402473', '2379386154', '36732886', '311064781', '120235598', '40574901', '143772868', '448834613', '456742724', '108912964', '1155091850', '475344160', '1399794656', '3095074619', '735538561', '2606658312', '3159516156', '233820725', '518070266', '274426734', '466269577', '8495082', '2793458484', '43989503', '1235158988', '3136540968', '297078818', '119993898', '52273671', '469323800', '248023531', '549787050', '2980225338', '389014137', '45779286', '34830774', '441500689', '2790381958', '85253805', '268871143', '137065600', '67204081', '20500383', '96085054', '37842197', '78718212', '3080207855', '62517001', '308752110', '55076373', '398330301', '119465558', '2725176907', '454397448', '2568073439', '551060393', '1226095015', '2879229992', '359978554', '15216147', '149610230', '140577370', '371959947', '2371902193', '2375714551', '1379997866', '366862068', '2537374899', '623123497', '2983396188', '570966421', '192006037', '143718559', '2772620300', '591418782', '97169935', '409006386', '155095635', '144913938', '164621471', '142172229', '255671849', '339434087', '3030878390', '2411316883', '129254266', '444042203', '1001600665', '454561469', '432745425', '239807448', '2327695081', '2483750904', '180852407', '304109123', '2995448632', '3106299278', '1732442904', '3046557387', '366740485', '18273707', '586564005', '71146548', '2751782767', '1706150798', '1000798291', '22816480', '41000202', '2302259172', '948708523', '2275042567', '59586387', '32323843', '2273795352', '1339316557', '2912574474', '2269874569']","[1429940810.0, 1429940813.0, 1429940817.0, 1429940819.0, 1429940819.0, 1429940819.0, 1429940823.0, 1429940823.0, 1429940824.0, 1429940825.0, 1429940825.0, 1429940825.0, 1429940826.0, 1429940826.0, 1429940827.0, 1429940828.0, 1429940830.0, 1429940840.0, 1429940843.0, 1429940843.0, 1429940843.0, 1429940844.0, 1429940845.0, 1429940846.0, 1429940846.0, 1429940846.0, 1429940849.0, 1429940850.0, 1429940852.0, 1429940853.0, 1429940854.0, 1429940856.0, 1429940858.0, 1429940862.0, 1429940864.0, 1429940864.0, 1429940864.0, 1429940866.0, 1429940870.0, 1429940871.0, 1429940872.0, 1429940872.0, 1429940873.0, 1429940874.0, 1429940876.0, 1429940877.0, 1429940878.0, 1429940878.0, 1429940878.0, 1429940878.0, 1429940879.0, 1429940879.0, 1429940880.0, 1429940883.0, 1429940887.0, 1429940887.0, 1429940898.0, 1429940899.0, 1429940900.0, 1429940900.0, 1429940900.0, 1429940900.0, 1429940902.0, 1429940905.0, 1429940905.0, 1429940905.0, 1429940905.0, 1429940905.0, 1429940905.0, 1429940905.0, 1429940905.0, 1429940905.0, 1429940905.0, 1429940910.0, 1429940910.0, 1429940910.0, 1429940910.0, 1429940910.0, 1429940910.0, 1429940910.0, 1429940910.0, 1429940910.0, 1429940910.0, 1429940910.0, 1429940910.0, 1429940910.0, 1429940910.0, 1429940910.0, 1429940910.0, 1429940910.0, 1429940911.0, 1429940911.0, 1429940911.0, 1429940911.0, 1429940911.0, 1429940911.0, 1429940911.0, 1429940911.0, 1429940911.0, 1429940911.0, 1429940913.0, 1429940914.0, 1429940916.0, 1429940916.0, 1429940916.0, 1429940916.0, 1429940916.0, 1429940916.0, 1429940916.0, 1429940916.0, 1429940916.0, 1429940916.0, 1429940916.0, 1429940916.0, 1429940916.0, 1429940916.0, 1429940916.0, 1429940916.0, 1429940916.0, 1429940916.0, 1429940916.0, 1429940916.0, 1429940916.0, 1429940916.0, 1429940916.0, 1429940916.0, 1429940917.0, 1429940919.0, 1429940920.0, 1429940921.0, 1429940921.0, 1429940921.0, 1429940921.0, 1429940921.0, 1429940921.0, 1429940921.0, 1429940921.0, 1429940921.0, 1429940921.0, 1429940921.0, 1429940921.0, 1429940921.0, 1429940921.0, 1429940921.0, 1429940921.0, 1429940921.0, 1429940921.0, 1429940921.0, 1429940921.0, 1429940921.0, 1429940921.0, 1429940923.0, 1429940923.0, 1429940924.0, 1429940929.0, 1429940930.0, 1429940931.0, 1429940932.0, 1429940933.0, 1429940934.0, 1429940935.0, 1429940936.0, 1429940936.0, 1429940940.0, 1429940942.0, 1429940956.0, 1429940957.0, 1429940959.0, 1429940967.0, 1429940970.0, 1429940970.0, 1429940976.0, 1429940977.0, 1429940979.0, 1429940980.0, 1429940980.0, 1429940981.0, 1429940983.0, 1429940983.0, 1429940995.0, 1429940995.0, 1429940997.0, 1429940998.0, 1429940998.0, 1429941000.0, 1429941002.0, 1429941023.0, 1429941025.0, 1429941026.0, 1429941027.0, 1429941032.0, 1429941034.0, 1429941036.0, 1429941037.0, 1429941039.0, 1429941039.0, 1429941040.0, 1429941041.0, 1429941042.0, 1429941044.0, 1429941044.0, 1429941044.0, 1429941047.0, 1429941048.0, 1429941048.0, 1429941049.0, 1429941050.0, 1429941052.0, 1429941053.0, 1429941053.0, 1429941055.0, 1429941057.0, 1429941057.0, 1429941060.0, 1429941081.0, 1429941082.0, 1429941083.0, 1429941085.0, 1429941095.0, 1429941096.0, 1429941103.0, 1429941106.0, 1429941112.0, 1429941113.0, 1429941115.0, 1429941116.0, 1429941139.0, 1429941143.0, 1429941144.0, 1429941146.0, 1429941149.0, 1429941150.0, 1429941152.0, 1429941153.0, 1429941156.0, 1429941157.0, 1429941157.0, 1429941159.0, 1429941161.0, 1429941163.0, 1429941167.0, 1429941169.0, 1429941172.0, 1429941173.0, 1429941173.0, 1429941175.0, 1429941175.0, 1429941177.0, 1429941177.0, 1429941180.0, 1429941183.0, 1429941207.0, 1429941208.0, 1429941213.0, 1429941213.0, 1429941216.0, 1429941216.0, 1429941218.0, 1429941229.0, 1429941230.0, 1429941231.0, 1429941232.0, 1429941237.0, 1429941238.0, 1429941260.0, 1429941260.0, 1429941262.0, 1429941265.0, 1429941269.0, 1429941271.0, 1429941278.0, 1429941278.0, 1429941287.0, 1429941287.0, 1429941303.0, 1429941305.0, 1429941305.0, 1429941306.0, 1429941308.0, 1429941322.0, 1429941338.0, 1429941344.0, 1429941356.0, 1429941382.0, 1429941389.0, 1429941390.0, 1429941391.0, 1429941393.0, 1429941397.0, 1429941397.0, 1429941405.0, 1429941410.0, 1429941410.0, 1429941411.0, 1429941415.0, 1429941415.0, 1429941439.0, 1429941440.0, 1429941452.0, 1429941453.0, 1429941454.0, 1429941465.0, 1429941466.0, 1429941467.0, 1429941473.0, 1429941478.0, 1429941479.0, 1429941508.0, 1429941518.0, 1429941522.0, 1429941528.0, 1429941537.0, 1429941538.0, 1429941538.0, 1429941539.0, 1429941567.0, 1429941572.0, 1429941585.0, 1429941585.0, 1429941594.0, 1429941597.0, 1429941597.0, 1429941600.0, 1429941626.0, 1429941645.0, 1429941646.0, 1429941660.0, 1429941686.0, 1429941686.0, 1429941698.0, 1429941699.0, 1429941702.0, 1429941707.0, 1429941715.0, 1429941716.0, 1429941723.0, 1429941745.0, 1429941771.0, 1429941778.0, 1429941779.0, 1429941787.0, 1429941807.0, 1429941816.0, 1429941834.0, 1429941867.0, 1429941871.0, 1429941892.0, 1429941903.0, 1429941909.0, 1429941910.0, 1429941912.0, 1429941931.0, 1429941939.0, 1429941948.0, 1429941953.0, 1429941955.0, 1429941956.0, 1429941963.0, 1429941964.0, 1429941968.0, 1429941993.0, 1429942014.0, 1429942015.0, 1429942025.0, 1429942027.0, 1429942046.0, 1429942053.0, 1429942058.0, 1429942058.0, 1429942059.0, 1429942074.0, 1429942079.0, 1429942107.0, 1429942110.0, 1429942111.0, 1429942123.0, 1429942130.0, 1429942140.0, 1429942170.0, 1429942174.0, 1429942175.0, 1429942180.0, 1429942180.0, 1429942196.0, 1429942226.0, 1429942230.0, 1429942234.0, 1429942253.0, 1429942256.0, 1429942309.0, 1429942323.0, 1429942325.0, 1429942326.0, 1429942348.0, 1429942375.0, 1429942385.0, 1429942413.0, 1429942449.0, 1429942502.0, 1429942532.0, 1429942539.0, 1429942545.0, 1429942545.0, 1429942561.0, 1429942590.0, 1429942608.0, 1429942652.0, 1429942657.0, 1429942658.0, 1429942685.0, 1429942694.0, 1429942724.0, 1429942734.0, 1429942776.0, 1429942839.0, 1429942839.0, 1429942857.0, 1429942863.0, 1429942896.0, 1429942912.0, 1429942920.0, 1429942951.0, 1429942951.0, 1429942952.0, 1429942968.0, 1429942970.0, 1429942971.0, 1429943008.0, 1429943010.0, 1429943034.0, 1429943045.0, 1429943086.0, 1429943093.0, 1429943150.0, 1429943151.0, 1429943157.0, 1429943166.0, 1429943197.0, 1429943208.0, 1429943216.0, 1429943249.0, 1429943336.0, 1429943344.0, 1429943381.0, 1429943385.0, 1429943403.0, 1429943432.0, 1429943444.0, 1429943457.0, 1429943498.0, 1429943521.0, 1429943523.0, 1429943550.0, 1429943566.0, 1429943568.0, 1429943575.0, 1429943636.0, 1429943637.0, 1429943637.0, 1429943639.0, 1429943679.0, 1429943681.0, 1429943696.0, 1429943741.0, 1429943745.0, 1429943760.0, 1429943818.0, 1429943871.0, 1429943876.0, 1429943882.0, 1429943911.0, 1429943972.0, 1429943978.0, 1429943988.0, 1429944045.0, 1429944046.0, 1429944062.0, 1429944098.0, 1429944106.0, 1429944108.0, 1429944125.0, 1429944206.0, 1429944208.0, 1429944222.0, 1429944278.0, 1429944302.0, 1429944322.0, 1429944349.0, 1429944451.0, 1429944571.0, 1429944624.0, 1429944689.0, 1429944704.0, 1429944719.0, 1429944752.0, 1429944765.0, 1429944785.0, 1429944854.0, 1429944857.0, 1429944996.0, 1429945038.0, 1429945044.0, 1429945074.0, 1429945127.0, 1429945360.0, 1429945381.0, 1429945535.0, 1429945551.0, 1429945704.0, 1429945769.0, 1429945882.0, 1429945893.0, 1429945900.0, 1429946164.0, 1429946168.0, 1429946199.0, 1429946327.0, 1429946444.0, 1429946559.0, 1429946563.0, 1429946606.0, 1429946695.0, 1429946739.0, 1429946789.0, 1429946856.0, 1429946915.0, 1429946918.0, 1429946933.0, 1429946978.0, 1429947083.0, 1429947178.0, 1429947223.0, 1429947244.0, 1429947380.0, 1429947576.0, 1429947690.0, 1429947816.0, 1429948052.0, 1429948650.0, 1429948653.0, 1429948754.0, 1429948814.0, 1429949027.0, 1429949059.0, 1429949095.0, 1429949513.0, 1429949553.0, 1429949558.0, 1429949627.0, 1429949780.0, 1429949859.0, 1429950095.0, 1429950172.0, 1429950179.0, 1429950203.0, 1429950539.0, 1429951470.0, 1429951495.0, 1429951850.0, 1429952392.0, 1429952398.0, 1429952604.0, 1429952608.0, 1429952737.0, 1429952970.0, 1429953111.0, 1429953405.0, 1429953954.0, 1429954035.0, 1429954310.0, 1429954436.0, 1429954553.0, 1429955056.0, 1429955096.0, 1429955209.0, 1429956668.0, 1429956745.0, 1429957047.0, 1429958257.0, 1429985509.0, 1429986178.0, 1429993915.0, 1430002852.0, 1430030207.0, 1430033828.0, 1430037339.0, 1430039572.0]",586,19653832,,780,https://twitter.com/anyuser/status/591923786972327936,63900000.0,"Death toll in Nepal after massive earthquake rises to 597, official says. http://cnn.it/1HAMoTt","2. Impact, aftermath, death toll",0
592292007390871552,"['17034579', '100401153', '415107541', '481061270', '92898909', '148338652', '772388430', '991670881', '2282073967', '2813745027', '14544366', '619047439', '443318003', '1209778926', '1080015912', '2727940337', '1030930148', '39528072', '2898824212', '374121638', '483489848', '75938413']","[1430028619.0, 1430028658.0, 1430028822.0, 1430028830.0, 1430029159.0, 1430029197.0, 1430033169.0, 1430033188.0, 1430035382.0, 1430035500.0, 1430035534.0, 1430035705.0, 1430035749.0, 1430035779.0, 1430035908.0, 1430036991.0, 1430037197.0, 1430037390.0, 1430039391.0, 1430039572.0, 1430040100.0, 1430045190.0, 1430047100.0]",22,17572133,,776,https://twitter.com/anyuser/status/592292007390871552,3182.0,Nepal Updates: revised death-toll (2263); major aftershock; relief fund options; Karmapa statement. http://bit.ly/1OnTleH,"2. Impact, aftermath, death toll",0
592347981615112192,"['1163216629', '142321213', '2467451220', '547750012', '2356070976', '583836679', '253166903', '2724283806', '49931196', '2879834461', '3061613964', '2993700248']","[1430041977.0, 1430042031.0, 1430042136.0, 1430042213.0, 1430042256.0, 1430042413.0, 1430042705.0, 1430043045.0, 1430043200.0, 1430043434.0, 1430048374.0, 1430050334.0, 1430055308.0]",12,2438225413,,776,https://twitter.com/anyuser/status/592347981615112192,53500.0,Ramdev Baba shd take over the rehabilitation of survivors. He has full potential to take good care of thm #NepalEarthquake,"6. Controversy, criticism, social and political commentary",1
592352396593926144,"['419917780', '457377794', '72245941', '2355634093', '149792298', '114455859']","[1430043095.0, 1430043112.0, 1430043365.0, 1430044023.0, 1430044329.0, 1430044722.0, 1430045166.0]",6,231422245,,775,https://twitter.com/anyuser/status/592352396593926144,79500.0,"God -raining badly in Kathmandu , prayers with survivors  camping out in open .. difficult time for earthquake survivors #EarthquakeAgain","7. Relief efforts, resources, donations, and infrastructure",1
592284493261602817,"['2922256560', '1864341974', '272237235', '27633275', '253383481', '135750191', '2545283322', '559080572', '13381912', '393811791', '337210102', '275676945']","[1430027313.0, 1430027342.0, 1430027349.0, 1430028399.0, 1430028508.0, 1430028768.0, 1430028960.0, 1430029237.0, 1430029351.0, 1430030058.0, 1430032227.0, 1430102847.0, 1430103627.0]",12,140317619,,774,https://twitter.com/anyuser/status/592284493261602817,48000.0,. @TimCostello  will arrive on the ground in #Nepal on Monday to support #WorldVision staff on the ground during #NepalEarthquake response.,4. International response and international support,0
592241374558167040,"['138988192', '20751449', '1254436688', '86390429', '387818657', '1352734856', '2423897359', '1571160847', '2862112039', '596162623']","[1430016547.0, 1430016596.0, 1430017673.0, 1430017764.0, 1430017860.0, 1430018536.0, 1430018886.0, 1430018980.0, 1430019020.0, 1430020486.0, 1430039551.0]",10,29173795,,772,https://twitter.com/anyuser/status/592241374558167040,40800.0,Bihar toll rises to 42 and as many as 156 injured in Saturday's #NepalEarthquake http://thne.ws/1IctpxG,"2. Impact, aftermath, death toll",0
592223352422469634,"['88872137', '1668263857', '2171568792', '226477006', '104584321', '552659204', '356038175', '2412598447', '1714955306', '779863892', '261588025', '2343663649', '925406383', '1614976980', '2361051397', '230735437', '104805411', '1910569500', '2975641309', '723504510', '253166903', '2210260450', '363893810', '222106205', '117718394', '246393207', '2951245914', '519412757', '200170767', '1141775318', '127172362', '3025696237', '71251611', '75943020', '1096566492', '78513180', '227201747', '251375413', '793231310', '75488482', '1615709574', '519311183', '315815601', '2591399174', '2884559714', '264081859', '44769574', '127227438', '2416917969', '372315596', '151145107', '616029965', '2546441913', '3106386816', '2916239340', '289414660', '2964555255', '779809399', '2723317459', '362444624', '65499130']","[1430012273.0, 1430012396.0, 1430012420.0, 1430012754.0, 1430013030.0, 1430013047.0, 1430013687.0, 1430013922.0, 1430014021.0, 1430014812.0, 1430015043.0, 1430015060.0, 1430015177.0, 1430015254.0, 1430015262.0, 1430015411.0, 1430016087.0, 1430016263.0, 1430016312.0, 1430016804.0, 1430017114.0, 1430017252.0, 1430017307.0, 1430017522.0, 1430017631.0, 1430018519.0, 1430018752.0, 1430018797.0, 1430019579.0, 1430019992.0, 1430020027.0, 1430020283.0, 1430020332.0, 1430020366.0, 1430020425.0, 1430020861.0, 1430021188.0, 1430021536.0, 1430022417.0, 1430024794.0, 1430025103.0, 1430025160.0, 1430025179.0, 1430025237.0, 1430025429.0, 1430026555.0, 1430027051.0, 1430027304.0, 1430028897.0, 1430028917.0, 1430029007.0, 1430029095.0, 1430029180.0, 1430029349.0, 1430029396.0, 1430029706.0, 1430029830.0, 1430030242.0, 1430030518.0, 1430031313.0, 1430032134.0, 1430038135.0]",61,605640136,,772,https://twitter.com/anyuser/status/592223352422469634,73200.0,"""ModiSarkaar Zindabad"" Chants Grow Loud Wid Swift Response & Appreciation 4m All Thnks  @narendramodi  #IndiaWithNepal",4. International response and international support,1
592177785872908288,"['2341837795', '154267550', '167326284', '322658873', '312816046', '2720189334', '50892417', '313199100', '38469445', '288235798', '2533211154', '32663491', '20704612', '48988376', '278919227', '873016974', '158293339', '2297661156', '3163742796', '31621004', '2432330614', '346316391', '161634802', '2992094295', '66139575', '273802283', '1654442893', '571615937', '1302263444', '24514440', '15174190', '862275312', '105778206', '1133940487', '766658', '429239470', '206092315', '373975228', '2741859176', '401566103', '15848096', '2391585170', '1968162530', '73368894', '2973675957', '2370597494', '317713722', '2211952476', '1943613008', '54868740', '17145512', '56189107', '66772700', '130047785', '2458370599', '2583707576', '332877390', '1340840652', '49388980', '203296291', '56783739', '518646310']","[1430001380.0, 1430001403.0, 1430001413.0, 1430001413.0, 1430001453.0, 1430001479.0, 1430001480.0, 1430001494.0, 1430001521.0, 1430001558.0, 1430001594.0, 1430001627.0, 1430001677.0, 1430001693.0, 1430001766.0, 1430001770.0, 1430001785.0, 1430001806.0, 1430001908.0, 1430002043.0, 1430002258.0, 1430002506.0, 1430003110.0, 1430003120.0, 1430003121.0, 1430003136.0, 1430003156.0, 1430003220.0, 1430003225.0, 1430003297.0, 1430003311.0, 1430003549.0, 1430003592.0, 1430004009.0, 1430004809.0, 1430005331.0, 1430006004.0, 1430006681.0, 1430006877.0, 1430007028.0, 1430009406.0, 1430010153.0, 1430010705.0, 1430011523.0, 1430011813.0, 1430012969.0, 1430014116.0, 1430014212.0, 1430017004.0, 1430019467.0, 1430019511.0, 1430020994.0, 1430021046.0, 1430021715.0, 1430021895.0, 1430021923.0, 1430023110.0, 1430025220.0, 1430026224.0, 1430029371.0, 1430029998.0, 1430049993.0, 1430050205.0]",62,128486541,,769,https://twitter.com/anyuser/status/592177785872908288,378700.0,"17 mountaineers dead on Mt. Everest thus far. No word on other mountains of Nepal, which would also have seen snow avalanches.","2. Impact, aftermath, death toll",0
592257085238161409,"['98667396', '2549529716', '2939264022', '209963808', '126493746', '311515295', '279710106', '100327232', '36031282']","[1430022744.0, 1430022761.0, 1430022792.0, 1430022841.0, 1430022914.0, 1430022987.0, 1430023158.0, 1430023444.0, 1430023655.0, 1430039614.0]",9,112143051,,763,https://twitter.com/anyuser/status/592257085238161409,73.0,@vikramchandra   A sincere Appeal to your channel: Please donate profit from Advertisement shown during ur coverage on Nepal earthquake,"7. Relief efforts, resources, donations, and infrastructure",1
591926508148559872,"['2365961882', '779809399', '2504865823', '246393207', '109477813', '136690126', '2248655422', '3162563324', '59822349', '1958584064', '901165621', '1705509062', '2565116821', '105039807', '2444787180', '1416527210', '142379064', '263572300', '245749033', '1321898108', '80043660', '2596818696', '1342399172', '861163832', '2498127355', '90606511', '33844041', '2343663649', '1291693412', '212144077', '89592882', '2964555255', '740396101', '2652396072', '72764179']","[1429941512.0, 1429941599.0, 1429941654.0, 1429941668.0, 1429941692.0, 1429941708.0, 1429943505.0, 1429943522.0, 1429943527.0, 1429943947.0, 1429943952.0, 1429944131.0, 1429944684.0, 1429944691.0, 1429944978.0, 1429945680.0, 1429945908.0, 1429945944.0, 1429946570.0, 1429946781.0, 1429948760.0, 1429948944.0, 1429949141.0, 1429949244.0, 1429949362.0, 1429949388.0, 1429949905.0, 1429949993.0, 1429949997.0, 1429950336.0, 1429950450.0, 1429950584.0, 1429951961.0, 1429952509.0, 1429988178.0, 1429998705.0]",35,225112639,,757,https://twitter.com/anyuser/status/591926508148559872,634.0,#AK420's Vultures are out feeding on tragic #NepalEarthquake  These #AAPtards are Disgusting Sickos  #WhatNextAK,"6. Controversy, criticism, social and political commentary",1
